"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"07/23/2020 13:58:51:885 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-death_rate","[step]","getViability","getRemainingCellRatio","getSeed"
"42","1.02","0","94","100","1302"
"39","1.015","211","34.348561759729265","23.64","819"
"41","1.02","14","94","100","697"
"40","1.015","184","38.13953488372093","34.4","1400"
"42","1.02","1","94","100","1302"
"39","1.015","212","34.01360544217688","23.52","819"
"41","1.02","15","94","100","697"
"40","1.015","185","38.507109004739334","33.76","1400"
"42","1.02","2","94","100","1302"
"39","1.015","213","33.61921097770154","23.32","819"
"41","1.02","16","94","100","697"
"40","1.015","186","38.44311377245509","33.4","1400"
"42","1.02","3","94","100","1302"
"39","1.015","214","33.565217391304344","23","819"
"40","1.015","187","38.76063183475091","32.92","1400"
"41","1.02","17","94","100","697"
"42","1.02","4","94","100","1302"
"39","1.015","215","33.98230088495575","22.6","819"
"40","1.015","188","38.177339901477836","32.48","1400"
"41","1.02","18","94","100","697"
"42","1.02","5","94","100","1302"
"39","1.015","216","34.29602888086643","22.16","819"
"43","1.02","0","94","100","0"
"40","1.015","189","38.297872340425535","31.96","1400"
"41","1.02","19","94","100","697"
"42","1.02","6","94","100","1302"
"43","1.02","1","94","100","0"
"40","1.015","190","38.186462324393354","31.319999999999997","1400"
"41","1.02","20","94","100","697"
"42","1.02","7","94","100","1302"
"40","1.015","191","38.10143042912873","30.759999999999998","1400"
"43","1.02","2","94","100","0"
"41","1.02","21","94","100","697"
"42","1.02","8","94","100","1302"
"40","1.015","192","38.21989528795812","30.56","1400"
"43","1.02","3","94","100","0"
"41","1.02","22","94","100","697"
"42","1.02","9","94","100","1302"
"40","1.015","193","38.34886817576565","30.04","1400"
"43","1.02","4","94","100","0"
"41","1.02","23","94","100","697"
"42","1.02","10","94","100","1302"
"40","1.015","194","38.49259757738896","29.720000000000002","1400"
"43","1.02","5","94","100","0"
"41","1.02","24","94","100","697"
"42","1.02","11","94","100","1302"
"40","1.015","195","38.14713896457766","29.360000000000003","1400"
"43","1.02","6","94","100","0"
"41","1.02","25","94","100","697"
"40","1.015","196","37.37931034482759","28.999999999999996","1400"
"42","1.02","12","94","100","1302"
"43","1.02","7","94","100","0"
"41","1.02","26","94","100","697"
"40","1.015","197","37.43016759776536","28.64","1400"
"42","1.02","13","94","100","1302"
"43","1.02","8","94","100","0"
"40","1.015","198","37.41109530583214","28.12","1400"
"41","1.02","27","94","100","697"
"42","1.02","14","94","100","1302"
"43","1.02","9","94","100","0"
"40","1.015","199","37.410071942446045","27.800000000000004","1400"
"41","1.02","28","94","100","697"
"42","1.02","15","94","100","1302"
"43","1.02","10","94","100","0"
"40","1.015","200","36.78832116788321","27.400000000000002","1400"
"41","1.02","29","94","100","697"
"42","1.02","16","94","100","1302"
"43","1.02","11","94","100","0"
"40","1.015","201","36.44444444444444","27","1400"
"41","1.02","30","94","100","697"
"42","1.02","17","94","100","1302"
"40","1.015","202","36.281859070464776","26.68","1400"
"43","1.02","12","94","100","0"
"41","1.02","31","94","100","697"
"42","1.02","18","94","100","1302"
"40","1.015","203","36.23853211009175","26.16","1400"
"43","1.02","13","94","100","0"
"41","1.02","32","94","100","697"
"40","1.015","204","36.01236476043277","25.88","1400"
"42","1.02","19","94","100","1302"
"43","1.02","14","94","100","0"
"40","1.015","205","35.7927786499215","25.480000000000004","1400"
"41","1.02","33","94","100","697"
"42","1.02","20","94","100","1302"
"43","1.02","15","94","100","0"
"40","1.015","206","36.160000000000004","25","1400"
"41","1.02","34","94","100","697"
"42","1.02","21","94","100","1302"
"43","1.02","16","94","100","0"
"40","1.015","207","35.37964458804524","24.759999999999998","1400"
"41","1.02","35","94","100","697"
"42","1.02","22","94","100","1302"
"43","1.02","17","94","100","0"
"40","1.015","208","35.06493506493507","24.64","1400"
"41","1.02","36","92.4","100","697"
"42","1.02","23","94","100","1302"
"40","1.015","209","34.92586490939044","24.279999999999998","1400"
"43","1.02","18","94","100","0"
"41","1.02","37","90.56","100","697"
"42","1.02","24","94","100","1302"
"40","1.015","210","34.73154362416108","23.84","1400"
"43","1.02","19","94","100","0"
"41","1.02","38","88.24","100","697"
"42","1.02","25","94","100","1302"
"40","1.015","211","35.09369676320273","23.48","1400"
"43","1.02","20","94","100","0"
"41","1.02","39","86.67999999999999","100","697"
"40","1.015","212","35.46712802768167","23.119999999999997","1400"
"42","1.02","26","94","100","1302"
"43","1.02","21","94","100","0"
"41","1.02","40","84.56","100","697"
"40","1.015","213","35.80246913580247","22.68","1400"
"42","1.02","27","94","100","1302"
"43","1.02","22","94","100","0"
"40","1.015","214","35.66308243727599","22.32","1400"
"41","1.02","41","83.24","100","697"
"42","1.02","28","94","100","1302"
"43","1.02","23","94","100","0"
"40","1.015","215","35.208711433756804","22.040000000000003","1400"
"41","1.02","42","81.56","100","697"
"42","1.02","29","94","100","1302"
"43","1.02","24","94","100","0"
"40","1.015","216","34.862385321100916","21.8","1400"
"41","1.02","43","80.12","100","697"
"42","1.02","30","94","100","1302"
"44","1.02","0","94","100","352"
"43","1.02","25","94","100","0"
"41","1.02","44","78.68","100","697"
"44","1.02","1","94","100","352"
"42","1.02","31","94","100","1302"
"43","1.02","26","94","100","0"
"41","1.02","45","76.96000000000001","100","697"
"44","1.02","2","94","100","352"
"42","1.02","32","94","100","1302"
"43","1.02","27","94","100","0"
"41","1.02","46","75.56","100","697"
"42","1.02","33","94","100","1302"
"44","1.02","3","94","100","352"
"43","1.02","28","94","100","0"
"41","1.02","47","74.08","100","697"
"42","1.02","34","94","100","1302"
"44","1.02","4","94","100","352"
"43","1.02","29","94","100","0"
"41","1.02","48","72.32","100","697"
"44","1.02","5","94","100","352"
"42","1.02","35","94","100","1302"
"43","1.02","30","94","100","0"
"41","1.02","49","71.2","100","697"
"44","1.02","6","94","100","352"
"42","1.02","36","92.12","100","1302"
"43","1.02","31","94","100","0"
"41","1.02","50","69.75999999999999","100","697"
"44","1.02","7","94","100","352"
"42","1.02","37","90.44","100","1302"
"43","1.02","32","94","100","0"
"41","1.02","51","68.2","100","697"
"42","1.02","38","89.08","100","1302"
"44","1.02","8","94","100","352"
"43","1.02","33","94","100","0"
"41","1.02","52","66.76","100","697"
"42","1.02","39","86.52","100","1302"
"44","1.02","9","94","100","352"
"43","1.02","34","94","100","0"
"41","1.02","53","65.76","100","697"
"42","1.02","40","84.84","100","1302"
"44","1.02","10","94","100","352"
"43","1.02","35","94","100","0"
"41","1.02","54","64.64","100","697"
"42","1.02","41","82.92","100","1302"
"44","1.02","11","94","100","352"
"43","1.02","36","91.88","100","0"
"41","1.02","55","63.16","100","697"
"42","1.02","42","81.75999999999999","100","1302"
"44","1.02","12","94","100","352"
"43","1.02","37","90.16","100","0"
"42","1.02","43","80.24000000000001","100","1302"
"41","1.02","56","61.68","100","697"
"43","1.02","38","88.16","100","0"
"44","1.02","13","94","100","352"
"42","1.02","44","78.6","100","1302"
"41","1.02","57","60.56","100","697"
"43","1.02","39","86.32","100","0"
"44","1.02","14","94","100","352"
"42","1.02","45","77.2","100","1302"
"41","1.02","58","59.48","100","697"
"43","1.02","40","84.08","100","0"
"44","1.02","15","94","100","352"
"42","1.02","46","75.84","100","1302"
"41","1.02","59","57.84","100","697"
"43","1.02","41","82.32","100","0"
"44","1.02","16","94","100","352"
"42","1.02","47","74.72","100","1302"
"41","1.02","60","56.8","100","697"
"43","1.02","42","80.2","100","0"
"44","1.02","17","94","100","352"
"42","1.02","48","73.28","100","1302"
"41","1.02","61","55.64","100","697"
"43","1.02","43","78.6","100","0"
"44","1.02","18","94","100","352"
"42","1.02","49","71.84","100","1302"
"41","1.02","62","54.559999999999995","100","697"
"44","1.02","19","94","100","352"
"43","1.02","44","77.24000000000001","100","0"
"42","1.02","50","70.47999999999999","100","1302"
"41","1.02","63","53.72","100","697"
"44","1.02","20","94","100","352"
"43","1.02","45","75.72","100","0"
"42","1.02","51","69.52","100","1302"
"41","1.02","64","52.52","100","697"
"44","1.02","21","94","100","352"
"43","1.02","46","74.44","100","0"
"42","1.02","52","68.12","100","1302"
"41","1.02","65","51.48","100","697"
"44","1.02","22","94","100","352"
"43","1.02","47","73.2","100","0"
"42","1.02","53","67.24000000000001","100","1302"
"41","1.02","66","50.6","100","697"
"44","1.02","23","94","100","352"
"42","1.02","54","65.88","100","1302"
"43","1.02","48","71.64","100","0"
"41","1.02","67","49.72","100","697"
"44","1.02","24","94","100","352"
"42","1.02","55","64.52","100","1302"
"43","1.02","49","69.8","100","0"
"41","1.02","68","48.919999999999995","100","697"
"44","1.02","25","94","100","352"
"42","1.02","56","63.6","100","1302"
"43","1.02","50","68.68","100","0"
"41","1.02","69","48.040000000000006","100","697"
"44","1.02","26","94","100","352"
"42","1.02","57","62.28","100","1302"
"43","1.02","51","67.08","100","0"
"41","1.02","70","47.040000000000006","100","697"
"44","1.02","27","94","100","352"
"42","1.02","58","61.120000000000005","100","1302"
"43","1.02","52","65.47999999999999","100","0"
"41","1.02","71","45.96","100","697"
"44","1.02","28","94","100","352"
"42","1.02","59","60.120000000000005","100","1302"
"43","1.02","53","64.68","100","0"
"41","1.02","72","45.32000000000001","100","697"
"44","1.02","29","94","100","352"
"42","1.02","60","58.72","100","1302"
"43","1.02","54","63.16","100","0"
"41","1.02","73","44.440000000000005","100","697"
"44","1.02","30","94","100","352"
"42","1.02","61","57.519999999999996","100","1302"
"43","1.02","55","61.8","100","0"
"41","1.02","74","43.52","100","697"
"44","1.02","31","94","100","352"
"42","1.02","62","56.44","100","1302"
"41","1.02","75","42.64","100","697"
"43","1.02","56","60.56","100","0"
"44","1.02","32","94","100","352"
"42","1.02","63","55.4","100","1302"
"41","1.02","76","41.959999999999994","100","697"
"43","1.02","57","59.04","100","0"
"44","1.02","33","94","100","352"
"42","1.02","64","54.52","100","1302"
"41","1.02","77","41.04","100","697"
"44","1.02","34","94","100","352"
"43","1.02","58","57.56","100","0"
"42","1.02","65","53.28","100","1302"
"41","1.02","78","40.32","100","697"
"44","1.02","35","94","100","352"
"43","1.02","59","56.68","100","0"
"42","1.02","66","52.12","100","1302"
"41","1.02","79","39.44","100","697"
"44","1.02","36","92.12","100","352"
"43","1.02","60","55.8","100","0"
"42","1.02","67","50.92","100","1302"
"41","1.02","80","38.56","100","697"
"44","1.02","37","90.28","100","352"
"43","1.02","61","54.559999999999995","100","0"
"42","1.02","68","49.72","100","1302"
"41","1.02","81","37.760000000000005","100","697"
"44","1.02","38","88.24","100","352"
"43","1.02","62","53.599999999999994","100","0"
"42","1.02","69","48.88","100","1302"
"41","1.02","82","37.2","100","697"
"44","1.02","39","86.67999999999999","100","352"
"43","1.02","63","52.12","100","0"
"42","1.02","70","47.72","100","1302"
"41","1.02","83","36.66127728375101","98.96000000000001","697"
"44","1.02","40","84.88","100","352"
"43","1.02","64","50.92","100","0"
"42","1.02","71","46.88","100","1302"
"41","1.02","84","36.73805601317957","97.11999999999999","697"
"44","1.02","41","83.47999999999999","100","352"
"43","1.02","65","50.2","100","0"
"42","1.02","72","45.76","100","1302"
"41","1.02","85","36.693378321383385","94.84","697"
"44","1.02","42","81.96000000000001","100","352"
"43","1.02","66","49.28","100","0"
"41","1.02","86","36.71103477887505","93.16","697"
"42","1.02","73","44.92","100","1302"
"44","1.02","43","80.64","100","352"
"43","1.02","67","47.84","100","0"
"41","1.02","87","36.7382726874178","91.24","697"
"42","1.02","74","43.879999999999995","100","1302"
"44","1.02","44","79.24","100","352"
"43","1.02","68","46.96","100","0"
"41","1.02","88","36.70829616413916","89.68","697"
"42","1.02","75","43.08","100","1302"
"44","1.02","45","77.52","100","352"
"43","1.02","69","45.879999999999995","100","0"
"41","1.02","89","36.86845698680018","87.88","697"
"42","1.02","76","42.120000000000005","100","1302"
"43","1.02","70","45.16","100","0"
"44","1.02","46","76.2","100","352"
"41","1.02","90","37.00787401574803","86.36","697"
"42","1.02","77","41.24","100","1302"
"44","1.02","47","74.8","100","352"
"43","1.02","71","44.199999999999996","100","0"
"41","1.02","91","36.564705882352946","85","697"
"42","1.02","78","40.44","100","1302"
"44","1.02","48","73.2","100","352"
"43","1.02","72","43.48","100","0"
"41","1.02","92","36.40287769784173","83.39999999999999","697"
"42","1.02","79","39.88","100","1302"
"41","1.02","93","36.159844054580894","82.08","697"
"43","1.02","73","42.76","100","0"
"44","1.02","49","71.64","100","352"
"42","1.02","80","39","100","1302"
"41","1.02","94","35.948361469712026","80.56","697"
"43","1.02","74","42.120000000000005","100","0"
"42","1.02","81","38.32","100","1302"
"44","1.02","50","70.6","100","352"
"41","1.02","95","35.981781376518214","79.03999999999999","697"
"42","1.02","82","37.839999999999996","100","1302"
"43","1.02","75","41","100","0"
"44","1.02","51","69.28","100","352"
"41","1.02","96","36.15702479338842","77.44","697"
"42","1.02","83","37.4390243902439","98.4","1302"
"43","1.02","76","40.36","100","0"
"44","1.02","52","67.64","100","352"
"41","1.02","97","35.92845870594424","76.03999999999999","697"
"42","1.02","84","37.231404958677686","96.8","1302"
"43","1.02","77","39.800000000000004","100","0"
"44","1.02","53","66","100","352"
"41","1.02","98","35.78326180257511","74.56","697"
"42","1.02","85","36.9811320754717","95.39999999999999","1302"
"43","1.02","78","39","100","0"
"44","1.02","54","64.80000000000001","100","352"
"41","1.02","99","35.57377049180329","73.2","697"
"42","1.02","86","37.19433719433719","93.24","1302"
"41","1.02","100","35.294117647058826","72.08","697"
"43","1.02","79","38.28","100","0"
"44","1.02","55","63.6","100","352"
"42","1.02","87","37.55477651183172","91.28","1302"
"41","1.02","101","34.83652762119503","70.96000000000001","697"
"43","1.02","80","37.44","100","0"
"44","1.02","56","62.4","100","352"
"42","1.02","88","37.36067766384307","89.72","1302"
"41","1.02","102","34.885057471264375","69.6","697"
"43","1.02","81","36.72","100","0"
"44","1.02","57","61","100","352"
"42","1.02","89","37.52839618355293","88.03999999999999","1302"
